NO.,HVDC_CODE,SITE,EQ_NO,CASE_NO.,PKG,STORAGE,DESCRIPTION,L(CM),W(CM),H(CM),CBM,N.W(KGS),G.W(KGS),STACK,STACK_STATUS,HS_CODE,CURRENCY,PRICE,VESSEL,COE,POL,POD,ETD/ATD,ETA/ATA,DHL_WAREHOUSE,DSV_INDOOR,DSV_AL_MARKAZ,DSV_OUTDOOR,HAULER_INDOOR,DSV_MZP,MOSB,SHIFTING,MIR,SHU,DAS,AGI,STATUS_WAREHOUSE,STATUS_SITE,STATUS_CURRENT,STATUS_LOCATION_TEMP,STATUS_LOCATION,STATUS_LOCATION_DSV_INDOOR_DSV_AL_MARKAZ,STATUS_LOCATION_DSV_AL_MARKAZ,STATUS_LOCATION_DSV_INDOOR,STATUS_LOCATION_DATE,STATUS_LOCATION_DATE_YEAR,STATUS_LOCATION_DATE_MONTH,STATUS_STORAGE,WH_HANDLING_LEGACY,SITE_HANDLING,TOTAL_HANDLING,MINUS,FINAL_HANDLING,SQM,STACK_STATUS2,STATUS_LOCATION_YEARMONTH,VENDOR,SOURCE_FILE,SITE_HANDLING_ORIGINAL,TOTAL_HANDLING_ORIGINAL,WH_HANDLING_ORIGINAL,FLOW_CODE,FLOW_DESCRIPTION,FINAL_LOCATION
3951,HVDC-ADOPT-HE-0260,MIR,EQ-021,280326,1,Outdoor,AC Filter Reactor,193,193,308,11.47269,485,840,Not stackable,1,85045000,SEK,139400.6,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,3.7249,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3952,HVDC-ADOPT-HE-0260,MIR,EQ-021,280327,1,Outdoor,AC Filter Reactor,193,193,308,11.47269,485,840,Not stackable,1,85045000,SEK,139400.6,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,3.7249,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3953,HVDC-ADOPT-HE-0260,MIR,EQ-021,280328,1,Outdoor,AC Filter Reactor,193,193,308,11.47269,485,840,Not stackable,1,85045000,SEK,139400.6,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,3.7249,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3954,HVDC-ADOPT-HE-0260,MIR,EQ-021,280330,1,Outdoor,Mounting Pedestals for AC Filter Reactor,122,69,61,0.513498,190,235,Not stackable,1,85045000,SEK,15672.05,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,0.8418,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3955,HVDC-ADOPT-HE-0260,MIR,EQ-021,280331,1,Outdoor,Silicon Insulators for AC Filter Reactor,64,59,59,0.222784,57,74,Not stackable,1,85045000,SEK,15672.05,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,0.3776,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3956,HVDC-ADOPT-HE-0261,MIR,EQ-021,280329,1,Outdoor,AC Filter Reactor SPARE,193,193,308,11.47269,485,840,Not stackable,1,85045000,SEK,124044.1,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,,,,,,2025-01-26,,,,,1,site,MIR,MIR,,,,2025-01-26,2025,1,site,0,1,1,1,2,3.7249,1,2025-01-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3957,HVDC-ADOPT-HE-0262,AGI,EQ-021,365727,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3958,HVDC-ADOPT-HE-0262,AGI,EQ-021,365728,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3959,HVDC-ADOPT-HE-0262,AGI,EQ-021,365729,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3960,HVDC-ADOPT-HE-0262,AGI,EQ-021,365730,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3961,HVDC-ADOPT-HE-0262,AGI,EQ-021,365731,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3962,HVDC-ADOPT-HE-0262,AGI,EQ-021,365732,1,Outdoor,AC Filter Reactor,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3963,HVDC-ADOPT-HE-0262,AGI,EQ-021,365734,1,Outdoor,Mounting Pedestals for AC Filter Reactor,117,69,89,0.718497,290,335,Not stackable,1,85045000,SEK,13358.06,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,0.8073,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3964,HVDC-ADOPT-HE-0262,AGI,EQ-021,365735,1,Outdoor,Silicon Insulators for AC Filter Reactor,64,59,59,0.222784,57,74,Not stackable,1,85045000,SEK,13358.06,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,0.3776,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3965,HVDC-ADOPT-HE-0262,DAS,EQ-021,208695,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3966,HVDC-ADOPT-HE-0262,DAS,EQ-021,208696,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3967,HVDC-ADOPT-HE-0262,DAS,EQ-021,208697,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3968,HVDC-ADOPT-HE-0262,DAS,EQ-021,208698,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3969,HVDC-ADOPT-HE-0262,DAS,EQ-021,208699,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3970,HVDC-ADOPT-HE-0262,DAS,EQ-021,208700,1,Outdoor,AC Filter Reactor,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,101605.4,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3971,HVDC-ADOPT-HE-0262,DAS,EQ-021,208702,1,Outdoor,Mounting Pedestals for AC Filter Reactor,117,69,89,0.718497,290,335,Not stackable,1,85045000,SEK,21527.16,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,0.8073,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3972,HVDC-ADOPT-HE-0262,DAS,EQ-021,208703,1,Outdoor,Silicon Insulators for AC Filter Reactor,64,59,59,0.222784,33,45,Not stackable,1,85045000,SEK,21527.16,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-04-21,,1,1,site,DAS,DAS,,,,2025-04-21,2025,4,site,1,1,2,0,2,0.3776,1,2025-04-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3973,HVDC-ADOPT-HE-0262,DAS,EQ-021,208704,1,Outdoor,Silicon Insulators for AC Filter Reactor,94,58,76,0.414352,25,45,Not stackable,1,85045000,SEK,21527.16,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-04-21,,1,1,site,DAS,DAS,,,,2025-04-21,2025,4,site,1,1,2,0,2,0.5452,1,2025-04-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3974,HVDC-ADOPT-HE-0263,AGI,EQ-021,365733,1,Outdoor,AC Filter Reactor SPARE,144,144,174,3.608064,400,525,Not stackable,1,85045000,SEK,87511.04,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,,,1,,warehouse,DSV Outdoor,DSV Outdoor,,,,2025-01-17,2025,1,warehouse,1,0,1,1,0,2.0736,1,2025-01-01,HITACHI,HITACHI(HE),0,1,1,2,Port WH Site,DSV Outdoor
3975,HVDC-ADOPT-HE-0263,DAS,EQ-021,208701,1,Outdoor,AC Filter Reactor SPARE,143,143,174,3.558126,400,525,Not stackable,1,85045000,SEK,87511.04,SSF Dream,India,Nhava Sheva,Khalifa port,2024-12-29,2025-01-02,,,,2025-01-17,,,,,,,2025-05-04,,1,1,site,DAS,DAS,,,,2025-05-04,2025,5,site,1,1,2,0,2,2.0449,1,2025-05-01,HITACHI,HITACHI(HE),1,2,1,2,Port WH Site,DAS
3976,HVDC-ADOPT-HE-0243,SHU,EQ-002,191526,1,Outdoor,Diverter switch,75,65,160,0.78,95,130,Stackability 600kg/m2,1,85049017,SEK,292000,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.4875,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3977,HVDC-ADOPT-HE-0253,MIR,EQ-009,279961,1,Outdoor covered,GSCL1300,750,91,105,7.16625,1080,1625,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,6.825,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3978,HVDC-ADOPT-HE-0253,MIR,EQ-009,279962,1,Outdoor covered,Corona shield,186,93,80,1.38384,25.2,70,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.7298,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3979,HVDC-ADOPT-HE-0253,MIR,EQ-009,279963,1,Outdoor covered,GSCL1300,750,91,105,7.16625,1080,1625,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,6.825,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3980,HVDC-ADOPT-HE-0253,MIR,EQ-009,279964,1,Outdoor covered,Corona shield,186,93,80,1.38384,25.2,70,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.7298,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3981,HVDC-ADOPT-HE-0253,MIR,EQ-009,279965,1,Outdoor covered,GSCL1300,750,91,105,7.16625,1090,1655,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,6.825,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3982,HVDC-ADOPT-HE-0253,MIR,EQ-009,279966,1,Outdoor covered,Corona shield,186,93,80,1.38384,25.2,70,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.7298,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3983,HVDC-ADOPT-HE-0253,MIR,EQ-009,279967,1,Outdoor covered,GSCL1300,750,91,105,7.16625,1090,1655,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,6.825,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3984,HVDC-ADOPT-HE-0253,MIR,EQ-009,279968,1,Outdoor covered,Corona shield,186,93,80,1.38384,25.2,70,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.7298,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3985,HVDC-ADOPT-HE-0253,MIR,EQ-009,279970,1,Outdoor covered,Corona shield,186,93,80,1.38384,25.2,70,Stackable / 2 pcs,2,85469090,SEK,121921.7,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,2025-02-15,,,,,1,site,MIR,MIR,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.7298,2,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,MIR
3986,HVDC-ADOPT-HE-0254,SHU,EQ-014,191548,1,Outdoor,Racks + Capacitors,195,195,220,8.3655,1500,1900,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3987,HVDC-ADOPT-HE-0254,SHU,EQ-014,191549,1,Outdoor,Racks + Capacitors,195,195,220,8.3655,1500,1900,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3988,HVDC-ADOPT-HE-0254,SHU,EQ-014,191550,1,Outdoor,Racks + Capacitors,195,195,220,8.3655,1500,1900,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3989,HVDC-ADOPT-HE-0254,SHU,EQ-014,191551,1,Outdoor,Racks + Capacitors,195,195,220,8.3655,1500,1900,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3990,HVDC-ADOPT-HE-0254,SHU,EQ-014,191552,1,Outdoor,Racks + Capacitors,195,195,100,3.8025,500,770,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3991,HVDC-ADOPT-HE-0254,SHU,EQ-014,191553,1,Outdoor,Corona bar,280,145,85,3.451,82,305,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,4.06,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3992,HVDC-ADOPT-HE-0254,SHU,EQ-014,191554,1,Outdoor,Corona bar,280,145,85,3.451,82,305,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,4.06,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3993,HVDC-ADOPT-HE-0254,SHU,EQ-014,191555,1,Outdoor,Corona bar,280,145,85,3.451,82,305,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,4.06,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3994,HVDC-ADOPT-HE-0254,SHU,EQ-014,191556,1,Outdoor,Corona bar,280,145,85,3.451,82,305,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,4.06,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3995,HVDC-ADOPT-HE-0254,SHU,EQ-014,191557,1,Outdoor,Accessories,165,110,115,2.08725,355,485,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,1.815,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3996,HVDC-ADOPT-HE-0254,SHU,EQ-014,191558,1,Outdoor,Racks + Capacitors,195,195,160,6.084,920,1280,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,3.8025,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3997,HVDC-ADOPT-HE-0254,SHU,EQ-014,191559,1,Outdoor,Accessories,80,65,60,0.312,39,90,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.52,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3998,HVDC-ADOPT-HE-0254,SHU,EQ-014,191561,1,Outdoor,Insulator,106,86,72,0.656352,150,220,Not stackable,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9116,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
3999,HVDC-ADOPT-HE-0254,SHU,EQ-014,191562,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4000,HVDC-ADOPT-HE-0254,SHU,EQ-014,191563,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4001,HVDC-ADOPT-HE-0254,SHU,EQ-014,191564,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4002,HVDC-ADOPT-HE-0254,SHU,EQ-014,191565,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4003,HVDC-ADOPT-HE-0254,SHU,EQ-014,191566,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4004,HVDC-ADOPT-HE-0254,SHU,EQ-014,191567,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
4005,HVDC-ADOPT-HE-0254,SHU,EQ-014,191568,1,Outdoor,Insulator,112,81,112,1.016064,714,825,Stackable 1 tier,1,85321000,SEK,250391.4,MATZ MAERSK,SWEDEN,Gothenburg,Khalifa port,2024-12-31,2025-01-28,,,,,,,,,,2025-02-15,,,,1,site,SHU,SHU,,,,2025-02-15,2025,2,site,0,1,1,1,2,0.9072,1,2025-02-01,HITACHI,HITACHI(HE),1,1,0,1,Port Site,SHU
