event_id,hvdc_code,event_type,location,location_code,location_match_method,location_match_score,event_date,source,raw
sev_HVDCADOPTHE0265_DAS_2025-03-28,HVDC-ADOPT-HE-0265,SITE,DAS,,NONE,0.0000,2025-03-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-28"", ""count"": 8, ""field"": ""DAS""}"
sev_HVDCADOPTHE0266_SHU_2025-03-28,HVDC-ADOPT-HE-0266,SITE,SHU,,NONE,0.0000,2025-03-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-28"", ""count"": 8, ""field"": ""SHU""}"
sev_HVDCADOPTHE0267_MOSB_2025-02-20,HVDC-ADOPT-HE-0267,PORT,MOSB,,NONE,0.0000,2025-02-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-02-20"", ""count"": 10, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0267_DAS_2025-02-21,HVDC-ADOPT-HE-0267,SITE,DAS,,NONE,0.0000,2025-02-21,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-02-21"", ""count"": 10, ""field"": ""DAS""}"
sev_HVDCADOPTHE0268_MOSB_2025-04-10,HVDC-ADOPT-HE-0268,PORT,MOSB,,NONE,0.0000,2025-04-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-10"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0268_DAS_2025-04-14,HVDC-ADOPT-HE-0268,SITE,DAS,,NONE,0.0000,2025-04-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-14"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0268_AGI_2025-04-16,HVDC-ADOPT-HE-0268,SITE,AGI,,NONE,0.0000,2025-04-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-16"", ""count"": 1, ""field"": ""AGI""}"
sev_HVDCADOPTHE0269_MOSB_2025-04-10,HVDC-ADOPT-HE-0269,PORT,MOSB,,NONE,0.0000,2025-04-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-10"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0269_DAS_2025-04-14,HVDC-ADOPT-HE-0269,SITE,DAS,,NONE,0.0000,2025-04-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-14"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0269_AGI_2025-04-16,HVDC-ADOPT-HE-0269,SITE,AGI,,NONE,0.0000,2025-04-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-16"", ""count"": 1, ""field"": ""AGI""}"
sev_HVDCADOPTHE0270_MIR_2025-04-11,HVDC-ADOPT-HE-0270,SITE,MIR,,NONE,0.0000,2025-04-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-11"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0271_MIR_2025-04-11,HVDC-ADOPT-HE-0271,SITE,MIR,,NONE,0.0000,2025-04-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-11"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0272_SHU_2025-04-17,HVDC-ADOPT-HE-0272,SITE,SHU,,NONE,0.0000,2025-04-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-17"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0273_SHU_2025-04-17,HVDC-ADOPT-HE-0273,SITE,SHU,,NONE,0.0000,2025-04-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-17"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0274_SHU_2025-04-17,HVDC-ADOPT-HE-0274,SITE,SHU,,NONE,0.0000,2025-04-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-17"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0275_SHU_2025-04-17,HVDC-ADOPT-HE-0275,SITE,SHU,,NONE,0.0000,2025-04-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-17"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0276_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0276,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 4, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0276_MOSB_2025-09-15,HVDC-ADOPT-HE-0276,PORT,MOSB,,NONE,0.0000,2025-09-15,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-15"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0277_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0277,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 4, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0277_MOSB_2025-09-15,HVDC-ADOPT-HE-0277,PORT,MOSB,,NONE,0.0000,2025-09-15,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-09-15"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0278_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0278,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 6, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0278_MOSB_2025-07-22,HVDC-ADOPT-HE-0278,PORT,MOSB,,NONE,0.0000,2025-07-22,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-22"", ""count"": 3, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0278_DAS_2025-07-31,HVDC-ADOPT-HE-0278,SITE,DAS,,NONE,0.0000,2025-07-31,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-31"", ""count"": 3, ""field"": ""DAS""}"
sev_HVDCADOPTHE0279_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0279,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 2, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0279_MOSB_2025-08-05,HVDC-ADOPT-HE-0279,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-05"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0279_DAS_2025-08-14,HVDC-ADOPT-HE-0279,SITE,DAS,,NONE,0.0000,2025-08-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-14"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0280_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0280,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 6, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0281_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0281,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 2, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0282_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0282,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 6, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0283_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0283,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 2, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0284_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0284,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 6, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0284_SHU_2025-06-26,HVDC-ADOPT-HE-0284,SITE,SHU,,NONE,0.0000,2025-06-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 6, ""field"": ""SHU""}"
sev_HVDCADOPTHE0285_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0285,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 2, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0285_SHU_2025-06-30,HVDC-ADOPT-HE-0285,SITE,SHU,,NONE,0.0000,2025-06-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0286_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0286,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 6, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0286_SHU_2025-06-26,HVDC-ADOPT-HE-0286,SITE,SHU,,NONE,0.0000,2025-06-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-30"", ""count"": 6, ""field"": ""SHU""}"
sev_HVDCADOPTHE0287_DSVAlMarkaz_2025-05-05,HVDC-ADOPT-HE-0287,WH,DSV Al Markaz,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 2, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0287_SHU_2025-07-01,HVDC-ADOPT-HE-0287,SITE,SHU,,NONE,0.0000,2025-07-01,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-01"", ""count"": 2, ""field"": ""SHU""}"
sev_HVDCADOPTHE0288_MOSB_2025-05-09,HVDC-ADOPT-HE-0288,PORT,MOSB,,NONE,0.0000,2025-05-09,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-09"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0288_AGI_2025-05-18,HVDC-ADOPT-HE-0288,SITE,AGI,,NONE,0.0000,2025-05-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-18"", ""count"": 1, ""field"": ""AGI""}"
sev_HVDCADOPTHE0288_DAS_2025-05-24,HVDC-ADOPT-HE-0288,SITE,DAS,,NONE,0.0000,2025-05-24,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-24"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0289_MOSB_2025-05-09,HVDC-ADOPT-HE-0289,PORT,MOSB,,NONE,0.0000,2025-05-09,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-09"", ""count"": 2, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0289_AGI_2025-05-18,HVDC-ADOPT-HE-0289,SITE,AGI,,NONE,0.0000,2025-05-18,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-18"", ""count"": 1, ""field"": ""AGI""}"
sev_HVDCADOPTHE0289_DAS_2025-05-24,HVDC-ADOPT-HE-0289,SITE,DAS,,NONE,0.0000,2025-05-24,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-24"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE0290_SHU_2025-02-06,HVDC-ADOPT-HE-0290,SITE,SHU,,NONE,0.0000,2025-02-06,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-02-06"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0291_MIR_2025-04-11,HVDC-ADOPT-HE-0291,SITE,MIR,,NONE,0.0000,2025-04-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-11"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0292_SHU_2025-04-15,HVDC-ADOPT-HE-0292,SITE,SHU,,NONE,0.0000,2025-04-15,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-15"", ""count"": 8, ""field"": ""SHU""}"
sev_HVDCADOPTHE0293_SHU_2025-05-05,HVDC-ADOPT-HE-0293,SITE,SHU,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 7, ""field"": ""SHU""}"
sev_HVDCADOPTHE0294_MIR_2025-05-05,HVDC-ADOPT-HE-0294,SITE,MIR,,NONE,0.0000,2025-05-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-05"", ""count"": 5, ""field"": ""MIR""}"
sev_HVDCADOPTHE0295_DSVOutdoor_2025-04-23,HVDC-ADOPT-HE-0295,WH,DSV Outdoor,,NONE,0.0000,2025-04-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-23"", ""count"": 17, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE0295_MOSB_2025-07-31,HVDC-ADOPT-HE-0295,PORT,MOSB,,NONE,0.0000,2025-07-31,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-31"", ""count"": 11, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0295_DAS_2025-08-07,HVDC-ADOPT-HE-0295,SITE,DAS,,NONE,0.0000,2025-08-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-07"", ""count"": 11, ""field"": ""DAS""}"
sev_HVDCADOPTHE0296_SHU_2025-05-11,HVDC-ADOPT-HE-0296,SITE,SHU,,NONE,0.0000,2025-05-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-11"", ""count"": 4, ""field"": ""SHU""}"
sev_HVDCADOPTHE0297_SHU_2025-05-11,HVDC-ADOPT-HE-0297,SITE,SHU,,NONE,0.0000,2025-05-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-11"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0298_DSVIndoor_2025-04-12,HVDC-ADOPT-HE-0298,WH,DSV Indoor,,NONE,0.0000,2025-04-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-12"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0299_DSVIndoor_2025-04-12,HVDC-ADOPT-HE-0299,WH,DSV Indoor,,NONE,0.0000,2025-04-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-12"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0299_SHU_2025-06-16,HVDC-ADOPT-HE-0299,SITE,SHU,,NONE,0.0000,2025-06-16,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-16"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0300_DSVIndoor_2025-04-10,HVDC-ADOPT-HE-0300,WH,DSV Indoor,,NONE,0.0000,2025-04-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-10"", ""count"": 1, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE03011_DSVOutdoor_2025-04-07,HVDC-ADOPT-HE-0301-1,WH,DSV Outdoor,,NONE,0.0000,2025-04-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-07"", ""count"": 2, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE03012_DSVOutdoor_2025-04-12,HVDC-ADOPT-HE-0301-2,WH,DSV Outdoor,,NONE,0.0000,2025-04-12,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-12"", ""count"": 4, ""field"": ""DSV Outdoor""}"
sev_HVDCADOPTHE03012_MOSB_2025-05-28,HVDC-ADOPT-HE-0301-2,PORT,MOSB,,NONE,0.0000,2025-05-28,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-13"", ""count"": 3, ""field"": ""MOSB""}"
sev_HVDCADOPTHE03012_DAS_2025-06-13,HVDC-ADOPT-HE-0301-2,SITE,DAS,,NONE,0.0000,2025-06-13,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-19"", ""count"": 3, ""field"": ""DAS""}"
sev_HVDCADOPTHE0302_SHU_2025-02-19,HVDC-ADOPT-HE-0302,SITE,SHU,,NONE,0.0000,2025-02-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-02-19"", ""count"": 3, ""field"": ""SHU""}"
sev_HVDCADOPTHE0303_MIR_2025-05-30,HVDC-ADOPT-HE-0303,SITE,MIR,,NONE,0.0000,2025-05-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-30"", ""count"": 9, ""field"": ""MIR""}"
sev_HVDCADOPTHE0304_MIR_2025-05-30,HVDC-ADOPT-HE-0304,SITE,MIR,,NONE,0.0000,2025-05-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-30"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0305_SHU_2025-05-30,HVDC-ADOPT-HE-0305,SITE,SHU,,NONE,0.0000,2025-05-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-30"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0306_SHU_2025-05-30,HVDC-ADOPT-HE-0306,SITE,SHU,,NONE,0.0000,2025-05-30,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-30"", ""count"": 9, ""field"": ""SHU""}"
sev_HVDCADOPTHE0307_SHU_2025-02-19,HVDC-ADOPT-HE-0307,SITE,SHU,,NONE,0.0000,2025-02-19,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-02-19"", ""count"": 4, ""field"": ""SHU""}"
sev_HVDCADOPTHE0308_DSVAlMarkaz_2025-04-07,HVDC-ADOPT-HE-0308,WH,DSV Al Markaz,,NONE,0.0000,2025-04-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-07"", ""count"": 24, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0308_MOSB_2025-08-05,HVDC-ADOPT-HE-0308,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-05"", ""count"": 24, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0308_DAS_2025-08-14,HVDC-ADOPT-HE-0308,SITE,DAS,,NONE,0.0000,2025-08-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 24, ""field"": ""DAS""}"
sev_HVDCADOPTHE03091_DSVAlMarkaz_2025-04-07,HVDC-ADOPT-HE-0309-1,WH,DSV Al Markaz,,NONE,0.0000,2025-04-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-07"", ""count"": 19, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03091_MOSB_2025-08-05,HVDC-ADOPT-HE-0309-1,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-06"", ""count"": 19, ""field"": ""MOSB""}"
sev_HVDCADOPTHE03091_DAS_2025-08-14,HVDC-ADOPT-HE-0309-1,SITE,DAS,,NONE,0.0000,2025-08-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 19, ""field"": ""DAS""}"
sev_HVDCADOPTHE03092_DSVAlMarkaz_2025-04-22,HVDC-ADOPT-HE-0309-2,WH,DSV Al Markaz,,NONE,0.0000,2025-04-22,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-22"", ""count"": 7, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03092_MOSB_2025-08-05,HVDC-ADOPT-HE-0309-2,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-06"", ""count"": 7, ""field"": ""MOSB""}"
sev_HVDCADOPTHE03092_DAS_2025-08-17,HVDC-ADOPT-HE-0309-2,SITE,DAS,,NONE,0.0000,2025-08-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 7, ""field"": ""DAS""}"
sev_HVDCADOPTHE03101_DSVAlMarkaz_2025-04-07,HVDC-ADOPT-HE-0310-1,WH,DSV Al Markaz,,NONE,0.0000,2025-04-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-22"", ""count"": 26, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03101_MOSB_2025-06-10,HVDC-ADOPT-HE-0310-1,PORT,MOSB,,NONE,0.0000,2025-06-10,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-06"", ""count"": 26, ""field"": ""MOSB""}"
sev_HVDCADOPTHE03101_DAS_2025-06-13,HVDC-ADOPT-HE-0310-1,SITE,DAS,,NONE,0.0000,2025-06-13,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 26, ""field"": ""DAS""}"
sev_HVDCADOPTHE03102_DSVAlMarkaz_2025-04-22,HVDC-ADOPT-HE-0310-2,WH,DSV Al Markaz,,NONE,0.0000,2025-04-22,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-22"", ""count"": 9, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03102_MOSB_2025-08-05,HVDC-ADOPT-HE-0310-2,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-06"", ""count"": 9, ""field"": ""MOSB""}"
sev_HVDCADOPTHE03102_DAS_2025-08-14,HVDC-ADOPT-HE-0310-2,SITE,DAS,,NONE,0.0000,2025-08-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-17"", ""count"": 9, ""field"": ""DAS""}"
sev_HVDCADOPTHE03111_DSVAlMarkaz_2025-04-07,HVDC-ADOPT-HE-0311-1,WH,DSV Al Markaz,,NONE,0.0000,2025-04-07,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-07"", ""count"": 51, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03111_SHU_2025-06-02,HVDC-ADOPT-HE-0311-1,SITE,SHU,,NONE,0.0000,2025-06-02,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-02"", ""count"": 51, ""field"": ""SHU""}"
sev_HVDCADOPTHE03112_DSVAlMarkaz_2025-04-23,HVDC-ADOPT-HE-0311-2,WH,DSV Al Markaz,,NONE,0.0000,2025-04-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-23"", ""count"": 5, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE03112_SHU_2025-06-02,HVDC-ADOPT-HE-0311-2,SITE,SHU,,NONE,0.0000,2025-06-02,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-06-02"", ""count"": 5, ""field"": ""SHU""}"
sev_HVDCADOPTHE0312_MIR_2025-04-20,HVDC-ADOPT-HE-0312,SITE,MIR,,NONE,0.0000,2025-04-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-20"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0312_SHU_2025-04-20,HVDC-ADOPT-HE-0312,SITE,SHU,,NONE,0.0000,2025-04-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-20"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0313_MIR_2025-04-20,HVDC-ADOPT-HE-0313,SITE,MIR,,NONE,0.0000,2025-04-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-20"", ""count"": 1, ""field"": ""MIR""}"
sev_HVDCADOPTHE0313_SHU_2025-04-20,HVDC-ADOPT-HE-0313,SITE,SHU,,NONE,0.0000,2025-04-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-20"", ""count"": 1, ""field"": ""SHU""}"
sev_HVDCADOPTHE0314_DSVAlMarkaz_2025-04-23,HVDC-ADOPT-HE-0314,WH,DSV Al Markaz,,NONE,0.0000,2025-04-23,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-04-23"", ""count"": 7, ""field"": ""DSV Al Markaz""}"
sev_HVDCADOPTHE0314_DAS_2025-07-21,HVDC-ADOPT-HE-0314,SITE,DAS,,NONE,0.0000,2025-07-21,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-21"", ""count"": 7, ""field"": ""DAS""}"
sev_HVDCADOPTHE0315_DSVIndoor_2025-05-03,HVDC-ADOPT-HE-0315,WH,DSV Indoor,,NONE,0.0000,2025-05-03,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-03"", ""count"": 12, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0315_DAS_2025-07-26,HVDC-ADOPT-HE-0315,SITE,DAS,,NONE,0.0000,2025-07-26,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-07-26"", ""count"": 6, ""field"": ""DAS""}"
sev_HVDCADOPTHE0316_DSVIndoor_2025-05-03,HVDC-ADOPT-HE-0316,WH,DSV Indoor,,NONE,0.0000,2025-05-03,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-05-03"", ""count"": 2, ""field"": ""DSV Indoor""}"
sev_HVDCADOPTHE0316_MOSB_2025-08-05,HVDC-ADOPT-HE-0316,PORT,MOSB,,NONE,0.0000,2025-08-05,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-05"", ""count"": 1, ""field"": ""MOSB""}"
sev_HVDCADOPTHE0316_DAS_2025-08-20,HVDC-ADOPT-HE-0316,SITE,DAS,,NONE,0.0000,2025-08-20,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-08-20"", ""count"": 1, ""field"": ""DAS""}"
sev_HVDCADOPTHE03171_SHU_2025-03-13,HVDC-ADOPT-HE-0317-1,SITE,SHU,,NONE,0.0000,2025-03-13,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-13"", ""count"": 10, ""field"": ""SHU""}"
sev_HVDCADOPTHE03172_SHU_2025-03-14,HVDC-ADOPT-HE-0317-2,SITE,SHU,,NONE,0.0000,2025-03-14,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-14"", ""count"": 10, ""field"": ""SHU""}"
sev_HVDCADOPTHE03173_SHU_2025-03-17,HVDC-ADOPT-HE-0317-3,SITE,SHU,,NONE,0.0000,2025-03-17,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-17"", ""count"": 10, ""field"": ""SHU""}"
sev_HVDCADOPTHE03181_SHU_2025-03-11,HVDC-ADOPT-HE-0318-1,SITE,SHU,,NONE,0.0000,2025-03-11,warehouse_overlay(min),"{""agg"": ""min"", ""max_date"": ""2025-03-11"", ""count"": 10, ""field"": ""SHU""}"
