hvdc_code,case_no,site_code,eq_no,pkg,description,final_location,storage,l_cm,w_cm,h_cm,cbm,nw_kg,gw_kg,sqm,vendor
HVDC-ADOPT-HE-0340,366202,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366203,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366204,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366205,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366206,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366207,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366208,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366209,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366210,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366211,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366212,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366213,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366214,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.289678,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366215,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.289678,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366216,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.289678,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366217,AGI,EQ-224,1,3 Modules of 8V1600Ah (12 cells),Hauler Indoor,Indoor,101.5,83.4,83.5,0.289678,1245.0,1292.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366218,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366219,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366220,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366221,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366222,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366223,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.348565,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366224,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366225,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 6V-1600Ah ( 11 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,1154.1,1202.0,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366226,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366227,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366228,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366229,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366230,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366231,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366232,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366233,AGI,EQ-224,1,2 Modules of 8V1600Ah & 1 Module of 2V-1600Ah (09 cells) with compression plate,Hauler Indoor,Indoor,101.5,83.4,83.5,0.706836,972.0,1019.9,0.84651,HITACHI
HVDC-ADOPT-HE-0340,366234,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366235,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366236,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366237,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366238,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366239,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366240,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366241,AGI,EQ-224,1,1 Module of 2V1600Ah ( 01 cells) with compression plate,Hauler Indoor,Indoor,82.6,42.0,83.5,0.706836,142.0,168.4,0.34692,HITACHI
HVDC-ADOPT-HE-0340,366242,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.706836,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366243,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.706836,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366244,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.289678,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366245,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.289678,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366246,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.289678,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366247,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.289678,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366248,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366249,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366250,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366251,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366252,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0340,366253,AGI,EQ-224,1,Accessories of 110V-3200Ah.Front & top covers packed in EPE sheet with stretch film.,Hauler Indoor,Indoor,97.4,75.5,47.4,0.348565,127.3,155.8,0.73537,HITACHI
HVDC-ADOPT-HE-0341,192141,SHU,EQ-224,1,Exd MCCB Box-320A & Exd MCCB Box-600A,SHU,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,192142,SHU,EQ-224,1,Exd MCCB Box-600A,SHU,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,209205,DAS,EQ-224,1,Exd MCCB Box-320A & Exd MCCB Box-600A,MOSB,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,209206,DAS,EQ-224,1,Exd MCCB Box-600A,MOSB,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,280694,MIR,EQ-224,1,Exd MCCB Box-320A & Exd MCCB Box-600A,DSV Indoor,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,280695,MIR,EQ-224,1,Exd MCCB Box-600A,DSV Indoor,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,366066,AGI,EQ-224,1,Exd MCCB Box-320A & Exd MCCB Box-600A,DSV Indoor,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0341,366067,AGI,EQ-224,1,Exd MCCB Box-600A,DSV Indoor,Indoor,255.0,180.0,110.0,5.049,600.0,1000.0,4.59,HITACHI
HVDC-ADOPT-HE-0342,285039,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,MIR,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0342,285040,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0342,285041,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0342,285042,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0342,285043,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0342,285044,MIR,EQ-101,1,Pallet with Two Single Cabinets ODF,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366123,AGI,EQ-101,1,Optical Distribution Frame 11A & 11B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366124,AGI,EQ-101,1,Optical Distribution Frame 12A & 12B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366125,AGI,EQ-101,1,Optical Distribution Frame 13A & 13B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366126,AGI,EQ-101,1,Optical Distribution Frame 21A & 21B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366127,AGI,EQ-101,1,Optical Distribution Frame 22A & 22B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0343,366128,AGI,EQ-101,1,Optical Distribution Frame 23A & 23B,DSV Indoor,Indoor heated,253.0,192.0,105.0,5.10048,300.0,650.0,4.8576,HITACHI
HVDC-ADOPT-HE-0344,192047,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0344,192048,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0344,192049,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0344,192050,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0344,192051,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192052,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192053,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192054,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192055,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192056,SHU,EQ-011,1,Insulator C54-650 II,SHU,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0344,192057,SHU,EQ-011,1,Insulator C54-325 II,SHU,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0344,192058,SHU,EQ-011,1,Insulator C54-325 II,SHU,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0344,192059,SHU,EQ-011,1,Insulator C54-325 II,SHU,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0344,192060,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192061,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192062,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192063,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192064,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192065,SHU,EQ-011,1,Insulator C36-325 II,SHU,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0344,192066,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0344,192067,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0344,192068,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0344,192069,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0344,192070,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0344,192071,SHU,EQ-011,1,Insulator C12.5-325 II,SHU,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0345,192072,SHU,EQ-011,1,Spare Insulator C54-650 II,SHU,Indoor,157.0,40.0,49.0,0.30772,251.0,286.0,0.628,HITACHI
HVDC-ADOPT-HE-0345,192073,SHU,EQ-011,1,Spare Insulator C54-325 II,SHU,Indoor,84.0,34.7,44.7,0.130292,101.0,117.0,0.29148,HITACHI
HVDC-ADOPT-HE-0345,192074,SHU,EQ-011,1,Spare Insulator C36-325 II,SHU,Indoor,84.0,31.7,41.7,0.111039,71.0,89.0,0.26628,HITACHI
HVDC-ADOPT-HE-0345,192075,SHU,EQ-011,1,Spare Insulator C12.5-325 II,SHU,Indoor,85.0,30.1,33.1,0.084686,58.0,71.0,0.25585,HITACHI
HVDC-ADOPT-HE-0346,280622,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0346,280623,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0346,280624,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0346,280625,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,116.0,95.0,1.74116,1506.0,1675.0,1.8328,HITACHI
HVDC-ADOPT-HE-0346,280626,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280627,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280628,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280629,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280630,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280631,MIR,EQ-011,1,Insulator C54-650 II,DSV Indoor,Indoor,158.0,75.0,93.0,1.10205,1004.0,1125.0,1.185,HITACHI
HVDC-ADOPT-HE-0346,280632,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280633,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280634,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280635,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280636,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280637,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280638,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280639,MIR,EQ-011,1,Insulator C54-325 II,DSV Indoor,Indoor,107.0,85.0,82.0,0.74579,606.0,650.0,0.9095,HITACHI
HVDC-ADOPT-HE-0346,280640,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280641,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280642,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280643,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280644,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280645,MIR,EQ-011,1,Insulator C36-325 II,DSV Indoor,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0346,280646,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0346,280647,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0346,280648,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0346,280649,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0346,280650,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0346,280651,MIR,EQ-011,1,Insulator C12.5-325 II,DSV Indoor,Indoor,118.0,85.0,104.5,1.048135,696.0,780.0,1.003,HITACHI
HVDC-ADOPT-HE-0347,280652,MIR,EQ-011,1,Spare Insulator C54-650 II,DSV Indoor,Indoor,157.0,40.0,49.0,0.30772,251.0,286.0,0.628,HITACHI
HVDC-ADOPT-HE-0347,280653,MIR,EQ-011,1,Spare Insulator C54-325 II,DSV Indoor,Indoor,84.0,34.7,44.7,0.130292,101.0,117.0,0.29148,HITACHI
HVDC-ADOPT-HE-0347,280654,MIR,EQ-011,1,Spare Insulator C36-325 II,DSV Indoor,Indoor,84.0,31.7,41.7,0.111039,71.0,89.0,0.26628,HITACHI
HVDC-ADOPT-HE-0347,280655,MIR,EQ-011,1,Spare Insulator C12.5-325 II,DSV Indoor,Indoor,85.0,30.1,33.1,0.084686,58.0,71.0,0.25585,HITACHI
HVDC-ADOPT-HE-0348,209170,DAS,EQ-011,1,Insulator C36-325 II,DAS,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
HVDC-ADOPT-HE-0348,209171,DAS,EQ-011,1,Insulator C36-325 II,DAS,Indoor,120.7,85.0,103.5,1.061858,852.0,960.0,1.02595,HITACHI
