hvdc_code,case_no,flow_code,flow_code_original,flow_code_derived,override_reason,warehouse_count,has_mosb_leg,has_site_arrival,customs_code,customs_start_iso,customs_end_iso,last_status,requires_review
HVDC-ADOPT-HE-0163,364539,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364540,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364541,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364542,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364543,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364544,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364545,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364546,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364547,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364548,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364549,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364550,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364551,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364552,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364553,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364554,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364555,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364556,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364557,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364771,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364772,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364776,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364777,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364778,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364785,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364812,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364813,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364814,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364815,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364816,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0163,364817,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-06-13T00:00:00+04:00,2024-07-19T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0164,190846,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190847,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190848,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190849,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190852,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190853,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190854,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190855,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190856,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190857,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190858,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190859,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190866,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0164,190867,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0165,190850,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0165,190851,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0165,190860,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0165,190861,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0165,190868,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0166,190845,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0166,190862,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0166,190865,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0166,190870,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0167,190863,1,1,1,,0,False,True,47150,2024-07-12T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0167,190864,1,1,1,,0,False,True,47150,2024-07-12T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0167,190869,1,1,1,,0,False,True,47150,2024-07-12T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190795,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190796,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190798,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190799,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190801,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190802,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190803,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190804,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190807,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190808,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190814,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0168,190815,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190797,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190800,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190805,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190806,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190809,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0169,190816,2,2,2,,1,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0170,190810,1,1,1,,0,False,True,47150,2024-07-12T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0170,190812,1,1,1,,0,False,True,47150,2024-07-12T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0171,190811,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0171,190813,2,2,2,,1,False,True,47150,2024-07-13T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0172,190271,1,1,1,,0,False,True,47150,2024-07-16T00:00:00+04:00,2024-08-07T00:00:00+04:00,site,False
HVDC-ADOPT-HE-0173,364852,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,364853,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365104,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365106,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365107,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365109,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365149,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365164,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365165,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365178,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365179,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365180,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365184,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365185,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365186,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365187,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365190,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365191,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365194,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365195,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365196,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365197,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365198,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365199,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365201,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365202,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365203,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365204,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365205,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365206,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365210,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365213,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365216,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365217,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365218,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365219,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365220,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365228,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365229,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365230,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365231,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365232,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365233,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365234,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365236,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365237,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365264,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365265,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365313,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365314,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0173,365322,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364191,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364192,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364193,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364194,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364487,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364488,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364489,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364490,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364492,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364493,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364494,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364495,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364496,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364497,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364498,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364499,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364500,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364501,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364502,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364505,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364515,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364516,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364517,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364623,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364624,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364635,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364636,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
HVDC-ADOPT-HE-0174,364642,0,2,0,FLOW_RECALC_MISMATCH,1,False,False,47150,2024-07-24T00:00:00+04:00,2024-08-06T00:00:00+04:00,warehouse,False
